code,description,last_updated
3323902012,Entire fourth internal intercostal muscle (body structure),2025-09-01
1213880016,Azithromycin dihydrate 1g suspension,2025-09-01
3754720014,Not sufficiently defined by necessary conditions definition status,2025-09-01
59088014,"Rhodotypos, NOS",2025-09-01
250277015,Not religious,2025-09-01
281332016,Entire phalanx of finger,2025-09-01
321719019,"Open wound of knee, leg and ankle with tendon involvement",2025-09-01
679358018,Pain in toe (finding),2025-09-01
2619576015,Human chorionic gonadotrophin (HCG)-induced thyrotoxicosis,2025-09-01
5179123013,Chorea due to systemic lupus erythematosus,2025-09-01
2663871014,asthma causes night symptoms 1 to 2 times per month,2025-09-01
3756179015,Laparoscopic ventral fixation of internal prolapse of rectum using mesh (procedure),2025-09-01
5307616010,Hallux valgus of both feet,2025-09-01
2574997014,X-ray of index finger (procedure),2025-09-01
2795415010,Order Salinisphaerales,2025-09-01
548370016,Blood sent for serum lipids (context-dependent category),2025-09-01
3684042011,Product containing precisely zafirlukast 20 milligram/1 each conventional release oral tablet (clinical drug),2025-09-01
831341016,Entire subcutaneous tissue of medial surface of little finger (body structure),2025-09-01
1776999011,Surgical proximal bile duct margin involved by malignant neoplasm,2025-09-01
3451601011,Myopia of left eye (disorder),2025-09-01
3755332018,Gelatin stent (physical object),2025-09-01
440304015,Lachmans test positive,2025-09-01
1188926017,Sodium tetradecyl sulfate 0.2% injection (product),2025-09-01
2476073010,Reduction of ankle dislocation,2025-09-01
433445010,Topical estradiol adverse reaction,2025-09-01
2614405017,Abnormal weight loss associated with AIDS (finding),2025-09-01
2770334015,Ultrasound scan for fetal maturity,2025-09-01
3783331017,Structure of alpha cell of islet,2025-09-01
3043015012,Managing post partum depressed mood,2025-09-01
2764098016,Family history of backache,2025-09-01
59431015,Greater sciatic foramen,2025-09-01
101347011,Base of heart,2025-09-01
756221019,Boar power pig 929 (organism),2025-09-01
513919011,Displaced fracture (morphologic abnormality),2025-09-01
2767287019,Leptospirillum ferriphilum,2025-09-01
2837339017,Boletaceae,2025-09-01
3733540018,Product containing only megestrol (medicinal product),2025-09-01
570040011,Gonococcal infection of other specified sites (disorder),2025-09-01
3761153011,Structure of embryo at stage 9,2025-09-01
678918016,Does not perform dressing activity (finding),2025-09-01
3657062018,Product containing benzylpenicilloyl polylysine,2025-09-01
5156236018,Immuno-haemotherapy specialist,2025-09-01
806376017,Retired procedure,2025-09-01
5257470010,Structure of anterior ramus of third cervical spinal nerve,2025-09-01
265273016,Hyperlipidaemia risk assessment with New Zealand table,2025-09-01
2152330011,Level 3 axillary clearance of lymph nodes (procedure),2025-09-01
193294012,Increased 17-ketosteroids level,2025-09-01
2756011014,Plasma clonazepam level (procedure),2025-09-01
3031997013,Orthopedic bed (physical object),2025-09-01
41649015,Deoxyribonucleic acid,2025-09-01
412376015,Isolated artistic skills,2025-09-01
27883013,"Bone conduction, NOS",2025-09-01
2921942019,Escherichia coli O38,2025-09-01
2972159012,Sound-induced electroencephalogram abnormality,2025-09-01
2769690012,Family Nitrospiraceae,2025-09-01
42999016,FIGO CC stage 1b,2025-09-01
468287018,Triamcinolone acetonide 55microgram aqueous nasal spray,2025-09-01
768402016,Structure of cephalic portion of sympathetic nervous system (body structure),2025-09-01
2747596013,Clostridium estertheticum subspecies laramiense (organism),2025-09-01
269147013,Other connection of stomach to jejunum,2025-09-01
2564211019,"[X]Pedal cyclist injured in collision with other pedal cycle, driver injured in nontraffic accident (event)",2025-09-01
5069484014,Glycine max milk yogurt,2025-09-01
203615019,Deficiency of oxoglutarate dehydrogenase (lipoamide),2025-09-01
96134012,Haem,2025-09-01
264363012,Salmonella carrier,2025-09-01
334778014,"[X]Intentional self poisoning by and exposure to pesticides, occurrence at industrial and construction area",2025-09-01
171395014,Families zapodidae AND/OR dipodidae,2025-09-01
467093016,Pentastarch 6% intravenous infusion,2025-09-01
454690013,Laboratory technician - Royal Army Medical Corps,2025-09-01
3735986011,Product containing only triazolam (medicinal product),2025-09-01
4624283017,Bone tissue structure of middle phalanx of middle finger,2025-09-01
706081000124117,Dupuytren's contracture of left palm,2025-09-01
2900217015,Greater hoopoe-lark,2025-09-01
2471536019,Infection due to ESBL Klebsiella pneumoniae,2025-09-01
5288457011,Neurogenic urinary bladder due to quadriplegia (disorder),2025-09-01
117085017,"Repair of blepharoptosis by conjunctivo-tarso-levator resection, Fasanella-Servat type",2025-09-01
347485016,Acanthamoeba keratitis,2025-09-01
789439016,Pneumonia due to Escherichia coli (disorder),2025-09-01
236992011,Surgery not indicated,2025-09-01
3525269016,Arthritis of left foot due to trauma,2025-09-01
235724015,Respiratory monitoring,2025-09-01
2920808018,Disorders and diseases reference set for GP/FP reason for encounter (foundation metadata concept),2025-09-01
643753014,Retired procedure,2025-09-01
2793845016,Manual reduction of open fracture of mandible with external fixation,2025-09-01
719011000124115,Retinopathy due to secondary diabetes mellitus,2025-09-01
218397013,Heating/ventilating fitter,2025-09-01
799995019,Congenital esophagotracheal fistula (disorder),2025-09-01
4577103018,Congenital interstitial cell of Cajal hyperplasia with neuronal intestinal dysplasia (disorder),2025-09-01
976491000124113,Anaphylactic shock caused by human papillomavirus vaccine,2025-09-01
471712012,Silikon 100 10mL balloon 18Ch DT4292 2-way all-silicone male length urethral Foley catheter,2025-09-01
590670012,Radioulnar dysostosis (disorder),2025-09-01
224062014,O/E - skin red over lesion,2025-09-01
3486739016,Product containing fenofibrate 54 mg/1 each oral tablet (clinical drug),2025-09-01
17400015,Pipa pipa,2025-09-01
3659029015,Verapamil hydrochloride 180mg prolonged-release oral tablet (product),2025-09-01
737115012,Chien Français Tricolore dog breed (organism),2025-09-01
3777650016,Cross sensitivity reaction (finding),2025-09-01
2610186017,Serotype O157 (qualifier value),2025-09-01
496519012,Alpha thalassaemia major,2025-09-01
420697017,Units per unit time,2025-09-01
1472820014,AMBI-PEN (product),2025-09-01
1476594017,Trimethoprim 20mg/mL injection solution 5mL ampule,2025-09-01
2788464017,Congenital deformity of scapula (disorder),2025-09-01
3644566014,Product containing corifollitropin alfa (medicinal product),2025-09-01
3734146011,Norfloxacin only product,2025-09-01
301645014,Pleuritis,2025-09-01
3333890018,Cephalhematoma deformans of Schuller (disorder),2025-09-01
3793567014,Colonoscopy and fecal microbiota transplantation,2025-09-01
4544317017,Primary adenocarcinoma of neck of pancreas,2025-09-01
134968019,Methexenyl,2025-09-01
472284017,Betanidine,2025-09-01
592568017,"[D]Heart murmur, functional (context-dependent category)",2025-09-01
815825014,"Mucopolysaccharidosis, MPS-III-C (disorder)",2025-09-01
3767767015,Injury of peripheral nerve,2025-09-01
5456070013,Mechanical induction of labor,2025-09-01
1485227017,White coat hypertension,2025-09-01
5172843017,Abachi wood dust,2025-09-01
746174013,Aspergillus niveus (organism),2025-09-01
687551012,Naltrexone adverse reaction (disorder),2025-09-01
3759273012,Ribosomal ribonucleic acid of Coccidioides immitis (substance),2025-09-01
779122018,Debromoaplysiatoxin (substance),2025-09-01
239395019,Brit. ethnic minor. spec.(NMO),2025-09-01
3512983015,Metamizole magnesium,2025-09-01
3970202011,Transnasal esophagoscopy,2025-09-01
80706015,Articular gout,2025-09-01
797724014,Impairment level: better eye: severe impairment: lesser eye: total impairment (disorder),2025-09-01
1773437011,"Tumour penetrates serosa, perforation present",2025-09-01
445287014,Skin care procedure,2025-09-01
2735483012,Benign neoplasm of pons (disorder),2025-09-01
594259017,Open fracture of distal femur not otherwise specified (disorder),2025-09-01
232782011,Posterior eye - removal of foreign body by magnet,2025-09-01
261968010,Standard chest X-ray NOS,2025-09-01
622692012,Maternal autoimmune hemolytic anemia (disorder),2025-09-01
163606017,E COLICIN -B,2025-09-01
3333954012,Transient neonatal neutropenia due to congenital viral infection (finding),2025-09-01
179343016,Tricarboxylporphyrin,2025-09-01
1469626017,Preferred place of death discussed with significant other (procedure),2025-09-01
439994011,"Entire full term fetus, age 36-42 weeks",2025-09-01
626329017,Excessive pancreatic polypeptide secretion (disorder),2025-09-01
500111019,Motorized farm equipment operator,2025-09-01
5249024010,Ipomoea poisoning (disorder),2025-09-01
3726579010,Amputation of right forefoot,2025-09-01
519164019,O/E - gallbladder palpated,2025-09-01
3773671010,Chronic urinary bladder pain (finding),2025-09-01
336633017,Kyushu,2025-09-01
385128012,milligram/decilitre,2025-09-01
2610142010,Other treatment not indicated (situation),2025-09-01
3760289017,Autosomal recessive hyperinsulinism due to Kir6.2 deficiency (disorder),2025-09-01
225459014,Rouleaux,2025-09-01
5261044011,Choledochoscopy and dilation of common bile duct (procedure),2025-09-01
552838012,Allergic disorder treatment started (procedure),2025-09-01
4212412010,Ligation of left fallopian tube (procedure),2025-09-01
265007010,Person counselled by (& [member of PHCT]),2025-09-01
2560976017,On examination - breast asymmetry (finding),2025-09-01
305996018,Herpes gestationis - delivered,2025-09-01
2939732017,X-ray system tube rotating anode assembly (physical object),2025-09-01
3004465017,Eclampsia in childbirth,2025-09-01
3526935016,Crepitus of right temporomandibular joint on opening,2025-09-01
704681000124115,Lateral epicondylitis of bilateral humerus (disorder),2025-09-01
369766019,Preoccupation with specific bodily appearance,2025-09-01
3325732010,Primary malignant neuroendocrine neoplasm of appendix,2025-09-01
200579011,Retired procedure,2025-09-01
546982010,Abnormal lymphocytes (& level),2025-09-01
1480849018,Near visual acuity - right eye,2025-09-01
2709118014,(Processor: [specified materials]) or (man made fibre maker) or (masticating millmen) (occupation),2025-09-01
2742243013,Endolymphatic layer of vestibular membrane (body structure),2025-09-01
1492959011,Astragalus spp. specific IgE antibody measurement,2025-09-01
1458601019,"Pancrelipase, amylase:lipase 184.84mg capsule (product)",2025-09-01
1768983014,Epilepsy medication review (procedure),2025-09-01
370559010,Muzzy headed,2025-09-01
2940231017,Dental laboratory mandrel,2025-09-01
5305789018,Structure of digital vessel of left little finger,2025-09-01
5463956019,Plain X-ray of entire vertebral column (procedure),2025-09-01
77298019,Clamp,2025-09-01
318135012,Open fracture vault of skull with intracranial injury,2025-09-01
427616013,Cervical electroconisation,2025-09-01
3669760011,Lymphangiogram of left half of abdomen,2025-09-01
440424017,Decreased active range of midtarsal pronation,2025-09-01
632172012,Accident caused by strimmer (finding),2025-09-01
1225533017,Subglottic observations,2025-09-01
729384010,Mast cell hyperplasia (morphologic abnormality),2025-09-01
340570011,Expressed human milk,2025-09-01
3665822018,Ioxaglate meglumine product,2025-09-01
3528961012,Convalescence following rehabilitation therapy,2025-09-01
64084012,Turbine operator (power station),2025-09-01
2689272010,Transient neonatal thrombocytopenia due to idiopathic maternal thrombocytopenia (disorder),2025-09-01
4628272015,Structure of tissue of urinary bladder (body structure),2025-09-01
5255941014,Product containing dexamethasone and levofloxacin (medicinal product),2025-09-01
2695251018,History of placement of stent in circumflex branch of left coronary artery,2025-09-01
782616016,"Hospital admission, emergency (procedure)",2025-09-01
824807013,Entire hemorrhoidal nerve (body structure),2025-09-01
2531426013,Structure of zygomatic and/or maxillary bone (body structure),2025-09-01
415332016,Anal symptoms,2025-09-01
2794793013,Streptomyces griseoflavus,2025-09-01
51521010,Agrostemma githago,2025-09-01
115642014,Ultrasound for foreign body localization,2025-09-01
769190016,Thyroxine deiodinase (substance),2025-09-01
2532315018,Spanner,2025-09-01
87120019,Rhus radicans,2025-09-01
766623010,"Gender identity disorder of adolescence, previously asexual (disorder)",2025-09-01
1491902014,AY-6108,2025-09-01
2882369017,Traumatic injury of sacral spinal cord,2025-09-01
4553580014,Epidermal naevus of skin of right lower extremity,2025-09-01
3762712011,Isosorbide dinitrate 10 mg sublingual tablet,2025-09-01
475855013,Mineral salt,2025-09-01
245755012,Open wound of lower limb,2025-09-01
4674026017,"Spastic paraparesis, amyotrophy, cataracts, gastroesophageal reflux syndrome",2025-09-01
531015018,Lipid-lowering therapy,2025-09-01
1477939012,Sodium chloride 0.45%/glucose 5% infusion solution bag,2025-09-01
1476029014,Distance of tumour from deep margin,2025-09-01
2747815016,Vasovasostomy (procedure),2025-09-01
514869011,Water supply manager,2025-09-01
723906013,Specimen from breast obtained by total mastectomy (specimen),2025-09-01
248994019,Fishing supervisors,2025-09-01
1461972018,Guaifenesin 300mg m/r capsule (product),2025-09-01
2958594018,Revision of decompression of posterior fossa and upper cervical spinal cord (procedure),2025-09-01
541269014,Battered baby AND/OR child syndrome (finding),2025-09-01
432785011,Bromine complexes adverse reaction,2025-09-01
454398010,Cholesterol reduction program status,2025-09-01
2149762017,Compartmentectomy (procedure),2025-09-01
1218002012,Piperazine estrone sulfate,2025-09-01
1481965012,Mugwort specific immunoglobulin E,2025-09-01
2719709013,Fetal death due to termination of pregnancy (event),2025-09-01
